codigo_favorecido,nome_favorecido,codigo_municipio_siafi
11308894000106,FUNDO MUNICIPAL DE SAUDE,5847
14255117000120,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MACUCO,776
11504310000160,FUNDO MUNICIPAL DE SAUDE DE MACUCO,776
13497547000196,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MAGE,5849
12133004000127,FUNDO MUNICIPAL DE SAUDE DE MAGE,5849
17507464000191,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5851
12349225000137,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MANGARATIBA RJ,5851
13069253000163,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MARICA,5853
04311955000110,FUNDO MUNICIPAL DE SAUDE - MARICA,5853
06163884000181,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5855
12014954000132,FUNDO MUNICIPAL DE SAUDE DE MENDES,5855
06963678000156,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1116
06083453000105,FUNDO DE SAUDE DO MUNICIPIO DE MESQUITA,1116
13589710000140,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5857
12240308000193,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MIGUEL PEREIRA,5857
06105564000175,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5859
36285484000100,FUNDO MUNICIPAL DE SAUDE DE MIRACEMA,5859
14789074000163,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,5861
12396542000104,FUNDO MUNICIPAL DE SAUDE,5861
15062568000104,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5863
11390042000100,FUNDO MUNICIPAL DE SAUDE DE NILOPOLIS,5863
10936181000116,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NITEROI,5865
11249035000185,FUNDO MUNICIPAL DE SAUDE DE NITEROI,5865
07293841000183,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA FRIBURGO,5867
11399442000179,FUNDO MUNICIPAL DE SAUDE DE NOVA FRIBURGO,5867
08969291000132,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA IGUACU,5869
10497795000149,FUNDO MUNICIPAL DE SAUDE,5869
11889321000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5871
09206510000194,FUNDO MUNICIPAL DE SAUDE DE PARACAMBI (FMS),5871
14345608000162,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5873
22959877000147,FUNDO MUNICIPAL DE SAUDE DE PARAIBA DO SUL - RJ,5873
16595731000167,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5875
12640342000155,FUNDO MUNICIPAL DE SAUDE,5875
15745480000197,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,6005
11297536000137,FUNDO MUNICIPAL DE SAUDE,6005
14920206000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5877
11129492000136,FUNDO MUNICIPAL DE SAUDE,5877
06368175000132,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,778
01648573000199,FUNDO MUNICIPAL DE SAUDE DE PINHEIRAL,778
13578249000120,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE PIRAI,5879
12047232000184,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PIRAI,5879
12124826000141,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,5881
12097798000110,FUNDO MUNICIPAL DE SAUDE - FMS,5881
17570477000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PORTO REAL,780
12107049000127,FUNDO MUNICIPAL DE SAUDE DE PORTO REAL,780
14760427000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,2923
16559032000161,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE QUATIS,2923
11465001000128,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,2911
13807681000146,FUNDO MUNICIPAL DE SAUDE DE QUEIMADOS,2911
13537034000161,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,6007
11892333000199,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE QUISSAMA,6007
14787731000133,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5883
11800731000138,FUNDO MUNICIPAL DE SAUDE/SUS DO MUNICIPIO DE RESENDE,5883
13638691000103,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO BONITO,5885
12116187000172,FUNDO MUNICIPAL DE SAUDE DE RIO BONITO,5885
11756492000166,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO CLARO,5887
11171092000199,FUNDO MUNICIPAL DE SAUDE DE RIO CLARO,5887
11120153000199,FUNDO MUNICIPAL DE SAUDE DE RIO DAS FLORES,5889
14698119000194,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO DAS OSTRAS,2921
02341441000182,FUNDO MUNICIPAL DE SAUDE DE RIO DAS OSTRAS,2921
13220856000114,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,6001
11715094000100,FUNDO MUNICIPAL DE SAUDE DA CIDADE DO RIO DE JANEIRO,6001
13562650000172,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5891
11183882000194,FUNDO MUNICIPAL DE SAUDE,5891
04249257000132,FUNDO MUNICIPAL DE SAUDE DE SANTO ANTONIO DE PADUA,5893
13499878000165,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,5895
11835031000189,FUNDO MUNICIPAL DE SAUDE,5895
14937038000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,782
11389542000114,FUNDO MUNICIPAL DE SAUDE,782
11109114000190,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SAO GONCALO,5897
11884903000107,FUNDO MUNICIPAL DE SAUDE DE SAO GONCALO,5897
04543783000100,FUNDO MUNICIPAL DE SAUDE,5899
16948239000128,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5901
10435993000188,FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DE MERITI,5901
13311866000165,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,784
12598712000133,FUNDO MUNICIPAL DE SAUDE SAO JOSE DE UBA,784
14102885000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SAO JOSE DO VALE DO RIO PRETO,6009
12440744000106,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DO VALE DO RIO PRETO,6009
04182698000164,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5903
04182700000103,FUNDO MUNICIPAL DE SAUDE,5903
14998789000126,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,5905
11174211000167,FUNDO MUNICIPAL DE SAUDE,5905
13712697000175,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5907
02911953000137,FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA,5907
14936217000112,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5909
12361936000127,FUNDO MUNICIPAL DE SAUDE,5909
07787962000181,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,786
13813107000109,FUNDO MUNICIPAL DE SAUDE DE SEROPEDICA,786
14779901000138,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SILVA JARDIM,5911
11740547000140,FUNDO MUNICIPAL DE SAUDE DE SILVA JARDIM,5911
14226731000164,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SUMIDOURO,5913
13828365000150,FUNDO MUNICIPAL DE SAUDE SUMIDOURO,5913
13596682000199,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,788
12246631000174,FUNDO MUNICIPAL DE SAUDE DE TANGUA,788
14780006000133,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5915
11274201000101,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE TERESOPOLIS,5915
14661702000120,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE TRAJANO DE MORAES,5917
12995547000153,FUNDO MUNICIPAL DE SAUDE DE TRAJANO DE MORAES,5917
13479052000134,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,5919
11405835000148,FUNDO MUNICIPAL DE SAUDE,5919
13653105000191,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - VALENCA/RJ,5921
11934211000118,FUNDO MUNICIPAL DE SAUDE - VALENCA,5921
11603089000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,2917
07900983000161,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE VARRE-SAI,2917
14152116000150,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5923
11216262000104,FUNDO MUNICIPAL DE SAUDE,5923
14849059000163,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,5925
39563911000162,FUNDO MUNICIPAL DE SAUDE PMVR SMS,5925
13549741000178,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL E DESENVOLVIMENTO COMUNITARIO,1601
11826099000100,FUNDO MUNICIPAL DE SAUDE DE ACARI - RN,1601
11914394000100,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL,1603
11642164000139,FUNDO MUNICIPAL DE SAUDE,1603
14781184000189,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1605
17754921000142,FUNDO MUNICIPAL DE SAUDE DE AFONSO BEZERRA,1605
14592947000143,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1607
70031570000124,FUNDO MUNICIPAL DE SAUDE DE AGUA NOVA,1607
14690441000177,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1609
13783947000168,FUNDO MUNICIPAL DE SAUDE,1609
14662881000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1611
12528215000169,FUNDO MUNICIPAL DE SAUDE DE ALMINO AFONSO-RN,1611
97544291000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO ALTO DO RODRIGUES,1613
97546089000128,FUNDO MUNICIPAL DE SAUDE DO ALTO DO RODRIGUES,1613
14788052000189,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE ANGICOS - RN,1615
11820900000100,FUNDO MUNICIPAL DE SAUDE DE ANGICOS - RN,1615
15004786000192,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1617
10676422000135,FUNDO MUNICIPAL DE SAUDE,1617
14773920000157,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS,1619
11424658000147,FUNDO MUNICIPAL DE SAUDE,1619
11957241000140,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1621
11397301000117,FUNDO MUNICIPAL DE SAUDE,1621
11910837000194,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE ARES-RN,1623
11802520000134,FUNDO MUNICIPAL DE SAUDE DE ARES-RN,1623
14326223000158,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1627
13851527000171,FUNDO MUNCIPAL DE SAUDE DE BAIA FORMOSA,1627
14783011000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS,3003
12512241000107,FUNDO MUNICIPAL DE SAUDE DE BARAUNA,3003
14510471000154,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE BARCELONA,1629
12290707000169,FUNDO MUNICIPAL DE SAUDE,1629
14795576000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1631
11842621000139,FUNDO MUNICIPAL DE SAUDE DE BENTO FERNANDES,1631
14794056000170,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE BODO,412
11371881000173,FUNDO MUNICIPAL DE SAUDE,412
14539523000115,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1633
17928645000191,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE BOM JESUS,1633
14995175000190,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1635
12202003000197,FUNDO MUNICIPAL DE SAUDE,1635
12456468000174,FUNDO MUNICIPAL DE SAUDE CAICARA DO NORTE,414
14976739000148,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1637
11882147000179,FUNDO MUNICIPAL DE SAUDE PREFEITURA MUNICIPAL DE CAICARA DO RIO DO VENTO,1637
12423926000179,"FUNDO MUNICIPAL DO TRABALHO, HABITACAO E ASSISTENCIA SOCIAL",1639
12433830000191,FUNDO MUNICIPAL DE SAUDE DE CAICO - RN,1639
14797859000188,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CAMPO GRANDE RN,1625
11344210000113,FUNDO MUNICIPAL DE SAUDE DE CAMPO GRANDE-RN,1625
11921660000121,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CAMPO REDONDO,1641
11276262000108,FUNDO MUNICIPAL DE SAUDE DE CAMPO REDONDO,1641
14569721000121,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CANGUARETAMA,1643
13094678000122,FUNDO MUNICIPAL DE SAUDE DE CANGUARETAMA,1643
14856151000150,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1645
11388450000110,FUNDO MUNICIPAL DE SAUDE,1645
14509213000158,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CARNAUBA DOS DANTAS,1647
10292556000152,FUNDO DE SAUDE DO MUNICIPIO DE CARNAUBA DOS DANTAS-RN,1647
14810380000134,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CARNAUBAIS,1649
11509226000139,FUNDO MUNICIPAL DE SAUDE - CARNAUBAIS,1649
14480999000128,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CEARA-MIRIM,1651
12113794000189,FUNDO MUNICIPAL DE SAUDE DE CEARA MIRIM,1651
14792382000148,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1653
10267386000156,FUNDO DE SAUDE DO MUNICIPIO DE CERRO CORA-RN,1653
18643201000172,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1655
13203985000102,FUNDO MUNICIPAL DE SAUDE CORONEL EZEQUIEL,1655
14950427000165,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CEL JOAO PESSOA,1657
17767390000122,FUNDO MUNICIPAL DE SAUDE,1657
14292541000145,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - (FMAS) DE CRUZETA,1659
11268314000196,FUNDO MUNICIPAL DE SAUDE,1659
14813780000101,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - CURRAIS NOVOS,1661
11341031000122,FUNDO MUNICIPAL DE SAUDE,1661
14577211000104,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE DOUTOR SEVERIANO,1663
11870066000159,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE DOUTOR SEVERIANO,1663
13898893000186,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1665
10267363000141,MUNICIPIO ENCANTO - FUNDO MUL. SAUDE,1665
15212380000103,FUNDO MUNICPAL DE ASSISTENCIA SOCIAL,1667
13937170000149,FUNDO MUNICIPAL DE SAUDE - EQUADOR RN,1667
18141880000181,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE ESPIRITO SANTO,1669
11599234000113,FUNDO MUNICIPAL DE SAUDE PREFEITURA MUNICIPAL DE ESPIRITO SANTO,1669
14780287000124,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1671
11362487000179,FUNDO MUNICIPAL DE SAUDE,1671
12452550000120,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE FELIPE GUERRA-RN,1673
14732540000174,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,416
11326830000120,FUNDO MUNICIPAL DE SAUDE,416
14934788000118,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FLORANIA/RN,1675
10310587000199,FUNDO MUNICIPAL DE SAUDE,1675
14517666000126,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1677
11973748000197,FUNDO MUNICIPAL DE SAUDE DE FRANCISCO DANTAS,1677
15024461000171,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1751
11313547000163,FUNDO MUNICIPAL DE SAUDE,1751
14607760000176,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE GALINHOS-RN,1679
97521878000104,FUNDO MUNICIPAL DE SAUDE DE GALINHOS,1679
14737695000101,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1681
12256410000187,FUNDO MUNICIPAL DE SAUDE DE GOIANINHA,1681
18588387000104,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - GOVERNADOR DIX-SEPT ROSADO,1683
14684811000163,FUNDO MUNICIPAL DE SAUDE DE GOV. DIX SEPT ROSADO,1683
16604591000146,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1685
11418305000134,FUNDO MUNICIPAL DE SAUDE - FMS,1685
15043308000191,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1687
12184274000167,FUNDO DE SAUDE DE GUAMARE - PREFEITURA,1687
15138601000132,FUNDO MUNICIPAL DE ASSITENCIA SOCIAL - IELMO MARINHO,1689
11463911000171,FUNDO MUNICIPAL DE SAUDE,1689
14600385000132,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IPANGUACU,1691
13070236000146,FUNDO MUNICIPAL DE SAUDE DE IPANGUACU,1691
13585988000140,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IPUEIRA,1693
11931702000105,FUNDO MUNICIPAL DE SAUDE DE IPUEIRA-RN,1693
14700417000171,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,418
13869898000180,FUNDO MUNICIPAL DE SAUDE,418
01045534000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1695
70031612000127,FUNDO MUNICIPAL DE SAUDE,1695
13590185000183,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1697
11824316000114,FUNDO MUNICIPAL DE SAUDE,1697
14568864000119,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JANDAIRA,1699
11908279000122,FUNDO MUNICIPAL DE SAUDE DE JANDAIRA-RN,1699
13851980000188,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1701
11257347000130,FUNDO MUNICIPAL DE SAUDE,1701
14779043000121,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1703
11485886000127,FUNDO MUNICIPAL DE SAUDE,1703
14811112000137,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JAPI/RN,1705
12348746000170,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE JAPI/RN,1705
15369732000120,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE JARDIM DE ANGICOS,1707
12707802000115,FUNDO MUNICIPAL DE SAUDE JARDIM DE ANGICOS,1707
14529777000152,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JARDIM DE PIRANHAS,1709
11851459000115,FUNDO MUNICIPAL DE SAUDE DE JARDIM DE PIRANHAS - RN,1709
14247147000195,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JARDIM DO SERIDO - FMAS,1711
11341171000109,FUNDO MUNICIPAL DE SAUDE DE JARDIM DO SERIDO,1711
14743847000170,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1713
12083881000130,FUNDO MUNICIPAL DE SAUDE DE JOAO CAMARA RN,1713
14527026000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1715
12097695000150,FUNDO MUNICIPAL DE SAUDE,1715
14873172000184,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1717
12652881000104,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE JOSE DA PENHA,1717
13967407000134,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JUCURUTU,1719
11280802000119,FUNDO MUNICIPAL DE SAUDE DE JUCURUTU,1719
15033017000112,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1108
14034776000137,FUNDO MUNICIPAL DE SAUDE,1108
14772930000178,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1723
13878637000127,FUNDO MUNICIPAL DE SAUDE LAGOA DANTA,1723
18309696000106,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1725
11674326000110,FUNDO MUNICIPAL DE SAUDE DE LAGOA DE PEDRAS,1725
12985726000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE LAGOA DE VELHOS RN,1727
11623854000140,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE LAGOA DE VELHOS,1727
14794043000109,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1729
11415626000185,FUNDO MUNICIPAL DE SAUDE,1729
18694220000128,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1731
12455620000102,FUNDO MUNICIPAL DE SAUDE DE LAGOA SALGADA,1731
14700436000106,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE LAJES,1733
11955493000130,FUNDO MUNICIPAL DE SAUDE DE LAJES,1733
14990289000148,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1735
11956753000191,FUNDO MUNICIPAL DE SAUDE,1735
14797931000177,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE LUCRECIA,1737
11994380000143,FUNDO MUNICIPAL DE SAUDE DE LUCRECIA,1737
14731423000196,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1739
12268029000138,FUNDO MUNICIPAL DE SAUDE,1739
14935624000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1741
11303093000140,FUNDO MUNICIPAL DE SAUDE,1741
13647806000118,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MACAU,1743
11243234000186,FUNDO MUNICIPAL DE SAUDE DE MACAU,1743
14517702000151,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS,420
13249021000197,FUNDO MUNICIPAL DE SAUDE DE MAJOR SALES,420
14534126000150,FUNDO MUNICIPAL DE ASSISTNCIA SOCIAL FMAS,1745
13441844000110,FUNDO MUNICIPAL DE SAUDE DE MARCELINO VIEIRA,1745
14580783000134,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MARTINS - FMAS,1747
12448797000173,FUNDO MUNICIPAL DE SAUDE - MARTINS,1747
19596349000166,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MAXARANGUAPE,1749
11731856000153,FUNDO MUNICIPAL DE SAUDE,1749
15465029000116,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1721
11331024000140,FUNDO MUNICIPAL DE SAUDE,1721
13674826000188,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1753
13402120000167,FUNDO MUNICIPAL DE SAUDE,1753
14570953000108,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL DE MONTE ALEGRE,1755
12585986000198,FUNDO MUNICIPAL DE SAUDE DE MONTE ALEGRE,1755
14800823000106,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MONTE DAS GAMELEIRAS/RN,1757
11975244000106,FUNDO MUNICIPAL DE SAUDE PREF MUNICIPAL DE MONTE DAS GAMELEIRAS/RN,1757
14928192000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1759
11965996000196,FUNDO MUNICIPAL DE SAUDE,1759
14626883000154,FUMAS - FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1761
19376335000137,FUNDO MUNICIPAL DE SAUDE,1761
14771835000150,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NISIA FLORESTA,1763
11736676000164,FUNDO MUNICIPAL DE SAUDE,1763
12614730000161,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE NOVA CRUZ RN,1765
12212308000180,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE NOVA CRUZ RN,1765
14807948000168,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1767
11339844000188,FUNDO MUNICIPAL DE SAUDE DE OLHO DAGUA DO BORGES,1767
14785629000107,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE OURO BRANCO/RN,1769
12233027000103,FUNDO MUNICIPAL DE SAUDE DE OURO BRANCO - RN,1769
14588559000199,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1771
12806280000109,FUNDO MUNICIPAL DE SAUDE,1771
15394252000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PARAU,1773
13424573000194,FUNDO MUNICIPAL DE SAUDE DE PARAU-RN,1773
14554189000179,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PARAZINHO,1775
11959203000126,FUNDO MUNICIPAL DE SAUDE PARAZINHO-RN,1775
01844491000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1777
11447568000171,FUNDO DE SAUDE DO MUNICIPIO DE PARELHAS - RN,1777
14772805000168,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL(FMAS) PARNAMIRIM,1779
23148526000119,FUNDO MUNICIPAL DE SAUDE DE PARNAMIRIM,1779
15314702000117,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE PASSA E FICA/RN,1781
11353961000104,FUNDO MUNICIPAL DE SAUDE DE PASSA E FICA,1781
14663840000149,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1783
12182206000169,FUNDO MUNICIPAL DE SAUDE DE PASSAGEM RN,1783
14826775000125,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1785
19189534000136,FUNDO MUNICIPAL DE SAUDE - PATU-RN,1785
14450053000119,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1787
11692750000198,FUNDO MUNICIPAL DE SAUDE DE PAU DOS FERROS,1787
14587673000102,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1789
11787452000181,FUNDO MUNICIPAL DE SAUDE,1789
15000906000183,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL,1791
10343901000130,FUNDO MUNICIPAL DE SAUDE DE PEDRA PRETA/RN,1791
14569790000135,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PEDRO AVELINO,1793
11879812000175,FUNDO MUNICIPAL DE SAUDE DE PEDRO AVELINO,1793
14793840000163,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PEDRO VELHO - RN,1795
11913437000132,FUNDO MUNICIPAL DE SAUDE DE PEDRO VELHO-RN,1795
14512460000103,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PENDENCIAS,1797
11823949000108,FUNDO MUNICIPAL DE SAUDE DE PENDENCIAS - RN,1797
14807260000188,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1799
12780534000167,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PILOES,1799
14782939000160,FUNDO DE ASSISTENCIA SOCIAL DO MUNICIPIO DE POCO BRANCO,1801
19233726000100,FUNDO MUNICIPAL DE SAUDE,1801
14749510000170,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1803
11283265000160,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PORTALEGRE,1803
14586909000188,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PORTO DO MANGUE - RN,426
12193377000193,FUNDO MUNICIPAL DE SAUDE DE PORTO DO MANGUE - RN,426
14918665000193,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1807
11924499000140,FUNDO MUNICIPAL DE SAUDE DE PUREZA-RN,1807
19437635000189,FUNDO MUL DE ASSISTENCIA SOCIAL DE RAFAEL FERNANDES,1809
11814540000125,FUNDO MUNICIPAL DE SAUDE DE RAFALE FERNANDES,1809
